authority.vice,authority.virtue,care.vice,care.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,moral,sanctity.vice,sanctity.virtue
0.0,0.011093502377179081,0.0,0.020602218700475437,0.0,0.0,0.0,0.003169572107765452,0.001584786053882726,0.0,0.0
0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0029850746268656717,0.0,0.004477611940298508
0.00196078431372549,0.00784313725490196,0.0,0.00392156862745098,0.0,0.00392156862745098,0.00196078431372549,0.00196078431372549,0.013725490196078431,0.0,0.0
0.0015015015015015015,0.016516516516516516,0.0075075075075075074,0.016516516516516516,0.003003003003003003,0.006006006006006006,0.0015015015015015015,0.0075075075075075074,0.006006006006006006,0.0,0.0
0.0,0.015895953757225433,0.002890173410404624,0.001445086705202312,0.0,0.001445086705202312,0.0,0.005780346820809248,0.002890173410404624,0.0,0.004335260115606936
0.0,0.014767932489451477,0.0,0.0,0.002109704641350211,0.0,0.0,0.008438818565400843,0.002109704641350211,0.0,0.0
0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,0.0,0.019120458891013385,0.0038240917782026767,0.0,0.0
0.001953125,0.005859375,0.001953125,0.03515625,0.0,0.00390625,0.0,0.0078125,0.0,0.0,0.0
0.0,0.0049382716049382715,0.009876543209876543,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0024691358024691358,0.03209876543209877,0.0
0.0,0.00558659217877095,0.002793296089385475,0.00558659217877095,0.0,0.0111731843575419,0.0111731843575419,0.030726256983240222,0.013966480446927373,0.0,0.0
0.0,0.018575851393188854,0.009287925696594427,0.030959752321981424,0.006191950464396285,0.006191950464396285,0.0,0.006191950464396285,0.0030959752321981426,0.0,0.0
0.0,0.0030303030303030303,0.006060606060606061,0.024242424242424242,0.0,0.006060606060606061,0.0030303030303030303,0.00909090909090909,0.0030303030303030303,0.0,0.0030303030303030303
0.002325581395348837,0.0069767441860465115,0.002325581395348837,0.002325581395348837,0.0,0.0,0.0,0.009302325581395349,0.0069767441860465115,0.0,0.002325581395348837
0.0,0.0029154518950437317,0.0,0.0,0.0,0.0029154518950437317,0.0,0.01749271137026239,0.0058309037900874635,0.0,0.0
0.004329004329004329,0.008658008658008658,0.012987012987012988,0.0021645021645021645,0.0,0.006493506493506494,0.0,0.015151515151515152,0.0021645021645021645,0.0,0.0
0.0,0.004123711340206186,0.04536082474226804,0.002061855670103093,0.002061855670103093,0.0,0.002061855670103093,0.002061855670103093,0.004123711340206186,0.0,0.002061855670103093
0.0031746031746031746,0.01904761904761905,0.009523809523809525,0.0031746031746031746,0.0,0.01904761904761905,0.0031746031746031746,0.0,0.009523809523809525,0.0,0.0
0.0,0.0015772870662460567,0.0031545741324921135,0.00473186119873817,0.0,0.007886435331230283,0.0015772870662460567,0.007886435331230283,0.0015772870662460567,0.0015772870662460567,0.0
0.0,0.004728132387706856,0.009456264775413711,0.002364066193853428,0.0,0.0,0.0,0.026004728132387706,0.002364066193853428,0.002364066193853428,0.0
0.0,0.009523809523809525,0.025396825396825397,0.0031746031746031746,0.0,0.0,0.0031746031746031746,0.006349206349206349,0.0,0.0,0.0
0.0,0.0,0.005940594059405941,0.0,0.0,0.0,0.0,0.0019801980198019802,0.0039603960396039604,0.0019801980198019802,0.0
0.0025673940949935813,0.006418485237483954,0.0025673940949935813,0.0,0.0,0.0025673940949935813,0.0012836970474967907,0.01797175866495507,0.0012836970474967907,0.0012836970474967907,0.0
0.0,0.005194805194805195,0.01038961038961039,0.0025974025974025974,0.0,0.005194805194805195,0.0025974025974025974,0.007792207792207792,0.01038961038961039,0.0,0.0
0.0,0.011547344110854504,0.0023094688221709007,0.0023094688221709007,0.0,0.0,0.0,0.011547344110854504,0.011547344110854504,0.0,0.0
0.0015772870662460567,0.028391167192429023,0.007886435331230283,0.012618296529968454,0.0,0.0,0.007886435331230283,0.007886435331230283,0.007886435331230283,0.0,0.0
0.0,0.002777777777777778,0.016666666666666666,0.019444444444444445,0.0,0.002777777777777778,0.0,0.0,0.002777777777777778,0.0,0.002777777777777778
0.0,0.02869757174392936,0.004415011037527594,0.004415011037527594,0.002207505518763797,0.006622516556291391,0.002207505518763797,0.01545253863134658,0.019867549668874173,0.0,0.0
0.0024875621890547263,0.022388059701492536,0.0,0.012437810945273632,0.0,0.0,0.0024875621890547263,0.007462686567164179,0.012437810945273632,0.0,0.0
0.0,0.03592814371257485,0.011976047904191617,0.017964071856287425,0.0,0.0,0.008982035928143712,0.011976047904191617,0.005988023952095809,0.0,0.0
0.001594896331738437,0.01594896331738437,0.001594896331738437,0.006379585326953748,0.0,0.003189792663476874,0.0,0.001594896331738437,0.007974481658692184,0.0,0.001594896331738437
0.0041841004184100415,0.012552301255230125,0.0020920502092050207,0.0041841004184100415,0.0,0.0041841004184100415,0.008368200836820083,0.0020920502092050207,0.0020920502092050207,0.0020920502092050207,0.006276150627615063
0.0012626262626262627,0.003787878787878788,0.01893939393939394,0.013888888888888888,0.0,0.0,0.0,0.003787878787878788,0.003787878787878788,0.010101010101010102,0.0012626262626262627
0.011695906432748537,0.014619883040935672,0.005847953216374269,0.02046783625730994,0.0,0.0029239766081871343,0.0,0.008771929824561403,0.029239766081871343,0.0029239766081871343,0.0
0.0,0.002188183807439825,0.0010940919037199124,0.0032822757111597373,0.0,0.002188183807439825,0.0,0.0032822757111597373,0.010940919037199124,0.0,0.0010940919037199124
0.0,0.029940119760479042,0.0,0.0,0.0,0.0,0.0,0.0029940119760479044,0.020958083832335328,0.0,0.0
0.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.02348993288590604,0.0,0.0
0.0,0.006607929515418502,0.00881057268722467,0.022026431718061675,0.0,0.01762114537444934,0.006607929515418502,0.013215859030837005,0.004405286343612335,0.0,0.004405286343612335
0.0,0.0,0.034782608695652174,0.005797101449275362,0.002898550724637681,0.011594202898550725,0.002898550724637681,0.011594202898550725,0.0,0.0,0.002898550724637681
0.0,0.01856763925729443,0.007957559681697613,0.015915119363395226,0.013262599469496022,0.002652519893899204,0.002652519893899204,0.007957559681697613,0.007957559681697613,0.0,0.0
0.0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.0,0.0,0.0,0.01098901098901099,0.003663003663003663,0.0,0.0
0.0,0.008802816901408451,0.0,0.01584507042253521,0.0017605633802816902,0.0,0.0017605633802816902,0.00528169014084507,0.0017605633802816902,0.0,0.0
0.0,0.0047169811320754715,0.0047169811320754715,0.0023584905660377358,0.0,0.0047169811320754715,0.0023584905660377358,0.0047169811320754715,0.0,0.0,0.0023584905660377358
0.0,0.0026109660574412533,0.0013054830287206266,0.0,0.0,0.0039164490861618795,0.0,0.018276762402088774,0.0013054830287206266,0.0,0.0
0.0,0.017142857142857144,0.0019047619047619048,0.009523809523809525,0.0,0.0,0.0,0.0019047619047619048,0.0,0.0019047619047619048,0.0
0.0026246719160104987,0.013123359580052493,0.013123359580052493,0.007874015748031496,0.0026246719160104987,0.007874015748031496,0.0,0.005249343832020997,0.0026246719160104987,0.0,0.0
0.0,0.0,0.002717391304347826,0.005434782608695652,0.002717391304347826,0.0,0.0,0.01358695652173913,0.002717391304347826,0.0,0.0
0.007194244604316547,0.0,0.014388489208633094,0.0035971223021582736,0.0,0.0,0.0,0.0,0.01079136690647482,0.0035971223021582736,0.0
0.0029411764705882353,0.026470588235294117,0.011764705882352941,0.0029411764705882353,0.0,0.0,0.0058823529411764705,0.011764705882352941,0.0029411764705882353,0.0,0.0
0.0,0.0111731843575419,0.008379888268156424,0.0,0.0,0.0,0.002793296089385475,0.002793296089385475,0.0,0.0,0.0
0.0,0.027972027972027972,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.02097902097902098,0.004662004662004662,0.0,0.009324009324009324
0.0,0.001519756838905775,0.0,0.00303951367781155,0.001519756838905775,0.0,0.001519756838905775,0.004559270516717325,0.007598784194528876,0.0,0.0
0.0,0.011194029850746268,0.018656716417910446,0.0037313432835820895,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0
0.0,0.013333333333333334,0.0,0.008,0.0,0.005333333333333333,0.0026666666666666666,0.021333333333333333,0.0,0.005333333333333333,0.0
0.0018248175182481751,0.014598540145985401,0.0036496350364963502,0.0,0.0,0.0,0.010948905109489052,0.010948905109489052,0.005474452554744526,0.0018248175182481751,0.0
0.0012468827930174563,0.014962593516209476,0.004987531172069825,0.006234413965087282,0.0,0.0024937655860349127,0.0024937655860349127,0.003740648379052369,0.0012468827930174563,0.0,0.0
0.0,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.0,0.0,0.019230769230769232,0.00641025641025641,0.003205128205128205,0.0
0.004807692307692308,0.004807692307692308,0.002403846153846154,0.009615384615384616,0.0,0.0,0.002403846153846154,0.02403846153846154,0.0,0.002403846153846154,0.002403846153846154
0.015463917525773196,0.007731958762886598,0.05154639175257732,0.007731958762886598,0.0,0.0,0.01288659793814433,0.01288659793814433,0.0,0.0,0.0
0.0,0.020930232558139535,0.01627906976744186,0.004651162790697674,0.0,0.002325581395348837,0.0,0.0,0.0069767441860465115,0.0,0.0
0.0035026269702276708,0.008756567425569177,0.0035026269702276708,0.005253940455341506,0.0,0.0035026269702276708,0.014010507880910683,0.02626970227670753,0.0017513134851138354,0.0,0.0
0.0016286644951140066,0.009771986970684038,0.0016286644951140066,0.006514657980456026,0.0,0.003257328990228013,0.0016286644951140066,0.013029315960912053,0.003257328990228013,0.0016286644951140066,0.0
0.0,0.006666666666666667,0.0011111111111111111,0.0,0.0,0.0011111111111111111,0.0,0.0077777777777777776,0.0033333333333333335,0.0,0.0011111111111111111
0.0,0.025714285714285714,0.002857142857142857,0.008571428571428572,0.0,0.002857142857142857,0.025714285714285714,0.0,0.005714285714285714,0.0,0.0
0.0026666666666666666,0.013333333333333334,0.005333333333333333,0.008,0.0,0.005333333333333333,0.0026666666666666666,0.013333333333333334,0.0026666666666666666,0.0,0.0
0.0,0.013544018058690745,0.009029345372460496,0.0,0.0,0.0,0.0,0.013544018058690745,0.006772009029345372,0.006772009029345372,0.0
0.0,0.0108499095840868,0.0,0.0108499095840868,0.0,0.0,0.0,0.0054249547920434,0.003616636528028933,0.0,0.0
0.0028011204481792717,0.0196078431372549,0.0056022408963585435,0.011204481792717087,0.0,0.0,0.0,0.014005602240896359,0.0196078431372549,0.0,0.008403361344537815
0.0,0.02053388090349076,0.01026694045174538,0.02053388090349076,0.0,0.0,0.0,0.012320328542094456,0.004106776180698152,0.0,0.006160164271047228
0.005042016806722689,0.008403361344537815,0.0016806722689075631,0.005042016806722689,0.0,0.005042016806722689,0.0033613445378151263,0.005042016806722689,0.0,0.0,0.0
0.0,0.003134796238244514,0.018808777429467086,0.003134796238244514,0.0,0.003134796238244514,0.003134796238244514,0.009404388714733543,0.006269592476489028,0.006269592476489028,0.003134796238244514
0.0,0.007473841554559043,0.0,0.005979073243647235,0.0,0.0,0.0014947683109118087,0.007473841554559043,0.0029895366218236174,0.0,0.007473841554559043
0.0045351473922902496,0.0045351473922902496,0.006802721088435374,0.006802721088435374,0.0045351473922902496,0.0022675736961451248,0.0,0.009070294784580499,0.015873015873015872,0.0022675736961451248,0.0
0.0,0.02810304449648712,0.00234192037470726,0.01405152224824356,0.0,0.00234192037470726,0.00468384074941452,0.01639344262295082,0.0,0.0,0.0
0.0023148148148148147,0.009259259259259259,0.0,0.0,0.0,0.0,0.0023148148148148147,0.0,0.004629629629629629,0.0,0.0023148148148148147
0.0,0.0032679738562091504,0.013071895424836602,0.016339869281045753,0.0,0.0,0.0032679738562091504,0.016339869281045753,0.0,0.0,0.0
0.0,0.010822510822510822,0.0,0.015151515151515152,0.0021645021645021645,0.0,0.0021645021645021645,0.017316017316017316,0.015151515151515152,0.0,0.0
0.0,0.010452961672473868,0.003484320557491289,0.013937282229965157,0.0,0.0,0.0,0.010452961672473868,0.010452961672473868,0.003484320557491289,0.0
0.0,0.012300123001230012,0.0012300123001230013,0.02952029520295203,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.01107011070110701,0.0024600246002460025,0.0,0.0
0.0,0.01015228426395939,0.007614213197969543,0.012690355329949238,0.0,0.01015228426395939,0.005076142131979695,0.017766497461928935,0.02030456852791878,0.0,0.0
0.014492753623188406,0.018633540372670808,0.002070393374741201,0.004140786749482402,0.0,0.012422360248447204,0.0,0.0,0.004140786749482402,0.0,0.0
0.0,0.004477611940298508,0.03134328358208955,0.007462686567164179,0.0,0.0,0.0,0.016417910447761194,0.005970149253731343,0.0,0.0
0.001402524544179523,0.012622720897615708,0.028050490883590462,0.011220196353436185,0.0,0.011220196353436185,0.001402524544179523,0.012622720897615708,0.0,0.0,0.0
0.0,0.010526315789473684,0.0035087719298245615,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0
0.0,0.0024390243902439024,0.0,0.0024390243902439024,0.0,0.0,0.0,0.012195121951219513,0.004878048780487805,0.0,0.0
0.00546448087431694,0.01092896174863388,0.004098360655737705,0.0,0.0,0.012295081967213115,0.004098360655737705,0.00819672131147541,0.001366120218579235,0.001366120218579235,0.0
0.0,0.01567398119122257,0.006269592476489028,0.01567398119122257,0.0,0.009404388714733543,0.006269592476489028,0.01567398119122257,0.003134796238244514,0.0,0.003134796238244514
0.0,0.0035335689045936395,0.0,0.014134275618374558,0.0035335689045936395,0.0,0.0,0.014134275618374558,0.0,0.0,0.0
0.009009009009009009,0.0045045045045045045,0.013513513513513514,0.0022522522522522522,0.0,0.006756756756756757,0.015765765765765764,0.01126126126126126,0.0022522522522522522,0.0022522522522522522,0.0022522522522522522
0.0022675736961451248,0.015873015873015872,0.0045351473922902496,0.0022675736961451248,0.0,0.0,0.0022675736961451248,0.024943310657596373,0.0,0.0,0.0
0.0019011406844106464,0.005703422053231939,0.03231939163498099,0.013307984790874524,0.0,0.005703422053231939,0.0019011406844106464,0.005703422053231939,0.005703422053231939,0.0,0.005703422053231939
0.0,0.006006006006006006,0.006006006006006006,0.0,0.003003003003003003,0.003003003003003003,0.0,0.018018018018018018,0.018018018018018018,0.0,0.0
0.0,0.02821869488536155,0.001763668430335097,0.010582010582010581,0.007054673721340388,0.031746031746031744,0.0,0.010582010582010581,0.003527336860670194,0.0,0.0
0.0031645569620253164,0.012658227848101266,0.012658227848101266,0.0189873417721519,0.0,0.0,0.0,0.0189873417721519,0.0031645569620253164,0.0,0.0
0.0,0.014705882352941176,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0029411764705882353,0.0
0.002577319587628866,0.010309278350515464,0.01804123711340206,0.007731958762886598,0.0,0.0,0.0,0.03865979381443299,0.007731958762886598,0.0,0.002577319587628866
0.0014992503748125937,0.022488755622188907,0.019490254872563718,0.01199400299850075,0.0,0.0,0.004497751124437781,0.01649175412293853,0.0,0.0014992503748125937,0.0
0.0,0.010238907849829351,0.013651877133105802,0.010238907849829351,0.0,0.0,0.0,0.017064846416382253,0.0,0.0,0.0
0.0,0.02027027027027027,0.06756756756756757,0.006756756756756757,0.0,0.0,0.010135135135135136,0.006756756756756757,0.0,0.0,0.0
0.003937007874015748,0.015748031496062992,0.001968503937007874,0.001968503937007874,0.0,0.003937007874015748,0.005905511811023622,0.04330708661417323,0.005905511811023622,0.001968503937007874,0.007874015748031496
0.0,0.0,0.0,0.0,0.0,0.0024271844660194173,0.0,0.0,0.0024271844660194173,0.0,0.0
0.0,0.005434782608695652,0.0,0.024456521739130436,0.0,0.0,0.0,0.024456521739130436,0.008152173913043478,0.0,0.0
0.0,0.004395604395604396,0.0,0.0,0.0,0.002197802197802198,0.0,0.0,0.006593406593406593,0.006593406593406593,0.0
0.0,0.008403361344537815,0.0021008403361344537,0.0,0.0,0.0,0.0021008403361344537,0.0063025210084033615,0.0021008403361344537,0.0,0.0
0.0,0.019271948608137045,0.0,0.0,0.0,0.006423982869379015,0.01284796573875803,0.008565310492505354,0.010706638115631691,0.0,0.0
0.0,0.007692307692307693,0.019230769230769232,0.015384615384615385,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.007692307692307693,0.0038461538461538464,0.0038461538461538464
0.0,0.038461538461538464,0.0029585798816568047,0.008875739644970414,0.0,0.0,0.0029585798816568047,0.005917159763313609,0.023668639053254437,0.0,0.0029585798816568047
0.0,0.0068143100511073255,0.0,0.0,0.0,0.0,0.0,0.0034071550255536627,0.0034071550255536627,0.0,0.0017035775127768314
0.003389830508474576,0.0576271186440678,0.0,0.010169491525423728,0.003389830508474576,0.0,0.013559322033898305,0.03728813559322034,0.0,0.0,0.0
0.0,0.007444168734491315,0.01240694789081886,0.01240694789081886,0.0,0.0,0.0024813895781637717,0.01240694789081886,0.0,0.0,0.0
0.0,0.002277904328018223,0.009111617312072893,0.002277904328018223,0.002277904328018223,0.009111617312072893,0.009111617312072893,0.011389521640091117,0.0,0.0,0.0
0.021798365122615803,0.0326975476839237,0.0027247956403269754,0.013623978201634877,0.0,0.0,0.0326975476839237,0.01634877384196185,0.005449591280653951,0.0,0.0027247956403269754
0.0045871559633027525,0.011467889908256881,0.0,0.0045871559633027525,0.0022935779816513763,0.0045871559633027525,0.016055045871559634,0.009174311926605505,0.0022935779816513763,0.0,0.0022935779816513763
0.0,0.0150093808630394,0.001876172607879925,0.0075046904315197,0.0,0.001876172607879925,0.01125703564727955,0.01125703564727955,0.005628517823639775,0.0,0.0
0.0,0.003401360544217687,0.017006802721088437,0.006802721088435374,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,0.013605442176870748,0.0,0.0
0.0,0.006622516556291391,0.0,0.026490066225165563,0.0033112582781456954,0.016556291390728478,0.006622516556291391,0.0033112582781456954,0.006622516556291391,0.0,0.0
0.0,0.0234375,0.0,0.005208333333333333,0.0,0.0,0.0,0.005208333333333333,0.0026041666666666665,0.0,0.0026041666666666665
0.0022988505747126436,0.016091954022988506,0.016091954022988506,0.0022988505747126436,0.0,0.004597701149425287,0.011494252873563218,0.01839080459770115,0.004597701149425287,0.0,0.0
0.0,0.004273504273504274,0.004273504273504274,0.002136752136752137,0.0,0.004273504273504274,0.01282051282051282,0.017094017094017096,0.004273504273504274,0.0,0.0
0.0,0.021505376344086023,0.008064516129032258,0.005376344086021506,0.0,0.0,0.005376344086021506,0.016129032258064516,0.0,0.0,0.002688172043010753
0.0,0.012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0,0.007220216606498195,0.01684717208182912,0.018050541516245487,0.012033694344163659,0.0,0.0012033694344163659
0.0,0.003484320557491289,0.0,0.005226480836236934,0.0017421602787456446,0.005226480836236934,0.0,0.010452961672473868,0.0017421602787456446,0.0,0.0
0.0,0.010714285714285714,0.007142857142857143,0.017857142857142856,0.0035714285714285713,0.007142857142857143,0.02857142857142857,0.0,0.0,0.0,0.0
0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.008875739644970414,0.0,0.0,0.0
0.002,0.034,0.004,0.006,0.0,0.002,0.0,0.004,0.006,0.0,0.0
0.02030456852791878,0.015228426395939087,0.015228426395939087,0.005076142131979695,0.0,0.005076142131979695,0.007614213197969543,0.017766497461928935,0.0,0.0,0.007614213197969543
0.0022371364653243847,0.013422818791946308,0.0044742729306487695,0.015659955257270694,0.0,0.0044742729306487695,0.0022371364653243847,0.017897091722595078,0.0,0.0,0.0
0.0,0.012371134020618556,0.032989690721649485,0.008247422680412371,0.0,0.002061855670103093,0.006185567010309278,0.010309278350515464,0.006185567010309278,0.0,0.0
0.0,0.01937046004842615,0.0,0.007263922518159807,0.002421307506053269,0.014527845036319613,0.0,0.007263922518159807,0.002421307506053269,0.0,0.0
0.004123711340206186,0.012371134020618556,0.04536082474226804,0.0,0.0,0.002061855670103093,0.006185567010309278,0.020618556701030927,0.0,0.006185567010309278,0.0
0.003129890453834116,0.010954616588419406,0.010954616588419406,0.003129890453834116,0.006259780907668232,0.004694835680751174,0.014084507042253521,0.00782472613458529,0.001564945226917058,0.0,0.001564945226917058
0.008928571428571428,0.029017857142857144,0.002232142857142857,0.0,0.0,0.0,0.0,0.015625,0.008928571428571428,0.002232142857142857,0.002232142857142857
0.0034423407917383822,0.027538726333907058,0.01721170395869191,0.0051635111876075735,0.0,0.0051635111876075735,0.0017211703958691911,0.010327022375215147,0.0017211703958691911,0.0,0.0
0.002840909090909091,0.005681818181818182,0.002840909090909091,0.0,0.0,0.0,0.002840909090909091,0.014204545454545454,0.0,0.0,0.0
0.0,0.020771513353115726,0.02967359050445104,0.011869436201780416,0.0,0.0,0.005934718100890208,0.005934718100890208,0.0,0.0,0.0
0.0,0.01764705882352941,0.0,0.008823529411764706,0.0,0.0029411764705882353,0.008823529411764706,0.0029411764705882353,0.008823529411764706,0.0,0.0
0.0,0.0025252525252525255,0.007575757575757576,0.0025252525252525255,0.0,0.0,0.0025252525252525255,0.007575757575757576,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255
0.0,0.014970059880239521,0.0029940119760479044,0.0,0.0,0.0,0.008982035928143712,0.0029940119760479044,0.0,0.0,0.0
0.002331002331002331,0.027972027972027972,0.009324009324009324,0.027972027972027972,0.0,0.002331002331002331,0.002331002331002331,0.013986013986013986,0.002331002331002331,0.0,0.0
0.0,0.011655011655011656,0.0,0.06993006993006994,0.0,0.0,0.002331002331002331,0.006993006993006993,0.004662004662004662,0.006993006993006993,0.0
0.0,0.0025974025974025974,0.023376623376623377,0.007792207792207792,0.0,0.0,0.0,0.0025974025974025974,0.005194805194805195,0.0,0.0
0.0015060240963855422,0.004518072289156626,0.0015060240963855422,0.0015060240963855422,0.0015060240963855422,0.006024096385542169,0.0,0.004518072289156626,0.010542168674698794,0.0,0.0015060240963855422
0.0012738853503184713,0.025477707006369428,0.005095541401273885,0.003821656050955414,0.0,0.005095541401273885,0.0,0.003821656050955414,0.005095541401273885,0.0,0.0025477707006369425
0.0022935779816513763,0.011467889908256881,0.016055045871559634,0.0,0.006880733944954129,0.0,0.0,0.0022935779816513763,0.011467889908256881,0.0022935779816513763,0.0
0.0,0.00463678516228748,0.0061823802163833074,0.0061823802163833074,0.0,0.0015455950540958269,0.0030911901081916537,0.01854714064914992,0.0,0.0,0.0
0.007334963325183374,0.004889975550122249,0.009779951100244499,0.007334963325183374,0.0,0.0,0.019559902200488997,0.017114914425427872,0.0,0.009779951100244499,0.0
0.0,0.037142857142857144,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0
0.0,0.015463917525773196,0.0,0.04381443298969072,0.0,0.002577319587628866,0.0,0.002577319587628866,0.0,0.0,0.0
0.0,0.0,0.0017035775127768314,0.0,0.0,0.0017035775127768314,0.01192504258943782,0.0034071550255536627,0.0,0.0,0.0017035775127768314
0.002976190476190476,0.03273809523809524,0.0,0.002976190476190476,0.0,0.002976190476190476,0.005952380952380952,0.011904761904761904,0.002976190476190476,0.005952380952380952,0.002976190476190476
0.001607717041800643,0.008038585209003215,0.001607717041800643,0.00482315112540193,0.0,0.0,0.003215434083601286,0.003215434083601286,0.001607717041800643,0.0,0.001607717041800643
0.0,0.006329113924050633,0.0,0.002109704641350211,0.0,0.0,0.002109704641350211,0.0189873417721519,0.0,0.0,0.002109704641350211
0.0,0.04201680672268908,0.0056022408963585435,0.0028011204481792717,0.0,0.0056022408963585435,0.0028011204481792717,0.0056022408963585435,0.0028011204481792717,0.0,0.0
0.0,0.0,0.0069767441860465115,0.0,0.0,0.0,0.002325581395348837,0.0069767441860465115,0.0069767441860465115,0.0,0.0
0.0020491803278688526,0.0020491803278688526,0.006147540983606557,0.004098360655737705,0.0,0.0020491803278688526,0.0,0.02663934426229508,0.004098360655737705,0.0020491803278688526,0.0020491803278688526
0.0,0.028199566160520606,0.008676789587852495,0.006507592190889371,0.010845986984815618,0.006507592190889371,0.028199566160520606,0.03470715835140998,0.010845986984815618,0.0,0.0
