authority.vice,authority.virtue,care.vice,care.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,sanctity.vice,sanctity.virtue
0.0,0.024657534246575342,0.005479452054794521,0.0027397260273972603,0.0,0.00821917808219178,0.0,0.021917808219178082,0.0,0.0027397260273972603
0.0,0.0,0.0,0.01910828025477707,0.0,0.0,0.0,0.0,0.01592356687898089,0.0
0.0,0.007662835249042145,0.007662835249042145,0.03065134099616858,0.0,0.0,0.0,0.02681992337164751,0.0038314176245210726,0.0
0.0,0.011574074074074073,0.032407407407407406,0.006944444444444444,0.0,0.0,0.0023148148148148147,0.016203703703703703,0.0,0.0
0.0,0.02127659574468085,0.0,0.0,0.00303951367781155,0.0,0.0,0.0060790273556231,0.0,0.0
0.0,0.023195876288659795,0.059278350515463915,0.002577319587628866,0.0,0.005154639175257732,0.0,0.010309278350515464,0.0,0.005154639175257732
0.0,0.004514672686230248,0.002257336343115124,0.006772009029345372,0.0,0.0,0.0,0.011286681715575621,0.0,0.0
0.0,0.010033444816053512,0.0,0.020066889632107024,0.0,0.0,0.0,0.008361204013377926,0.0016722408026755853,0.005016722408026756
0.0,0.011904761904761904,0.01904761904761905,0.007142857142857143,0.009523809523809525,0.03571428571428571,0.0,0.02619047619047619,0.0,0.002380952380952381
0.0,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.002717391304347826,0.0,0.0,0.002717391304347826,0.005434782608695652,0.0
0.0,0.008714596949891068,0.006535947712418301,0.002178649237472767,0.0,0.0,0.0,0.008714596949891068,0.004357298474945534,0.002178649237472767
0.0,0.0021321961620469083,0.0021321961620469083,0.01279317697228145,0.0021321961620469083,0.006396588486140725,0.0,0.019189765458422176,0.0042643923240938165,0.0021321961620469083
0.001584786053882726,0.017432646592709985,0.0,0.03645007923930269,0.0,0.006339144215530904,0.0,0.003169572107765452,0.004754358161648178,0.0
0.0,0.016417910447761194,0.0,0.010447761194029851,0.0,0.0,0.0,0.01791044776119403,0.0014925373134328358,0.019402985074626865
0.0,0.00980392156862745,0.00196078431372549,0.025490196078431372,0.00196078431372549,0.0058823529411764705,0.0,0.00392156862745098,0.0,0.0058823529411764705
0.0015015015015015015,0.03003003003003003,0.0015015015015015015,0.006006006006006006,0.003003003003003003,0.0075075075075075074,0.0,0.009009009009009009,0.0075075075075075074,0.0
0.0,0.01300578034682081,0.002890173410404624,0.004335260115606936,0.0,0.004335260115606936,0.001445086705202312,0.004335260115606936,0.0,0.005780346820809248
0.0,0.023206751054852322,0.0,0.002109704641350211,0.008438818565400843,0.004219409282700422,0.0,0.016877637130801686,0.0,0.002109704641350211
0.0,0.01338432122370937,0.0057361376673040155,0.0057361376673040155,0.0,0.0,0.0,0.028680688336520075,0.0,0.0
0.0,0.052734375,0.009765625,0.001953125,0.0,0.005859375,0.0,0.015625,0.0,0.0
0.0024691358024691358,0.0049382716049382715,0.012345679012345678,0.019753086419753086,0.0024691358024691358,0.0024691358024691358,0.0,0.0,0.03209876543209877,0.0
0.0,0.0111731843575419,0.002793296089385475,0.002793296089385475,0.00558659217877095,0.013966480446927373,0.0,0.036312849162011177,0.0,0.00558659217877095
0.0030959752321981426,0.03715170278637771,0.02476780185758514,0.009287925696594427,0.0030959752321981426,0.009287925696594427,0.0,0.030959752321981424,0.0030959752321981426,0.05263157894736842
0.0030303030303030303,0.021212121212121213,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.024242424242424242,0.0,0.006060606060606061,0.0030303030303030303,0.0
0.0,0.011627906976744186,0.004651162790697674,0.002325581395348837,0.0069767441860465115,0.004651162790697674,0.0,0.03255813953488372,0.004651162790697674,0.002325581395348837
0.0,0.008746355685131196,0.0,0.008746355685131196,0.0,0.0058309037900874635,0.0,0.02040816326530612,0.0029154518950437317,0.0
0.004329004329004329,0.05194805194805195,0.025974025974025976,0.008658008658008658,0.0021645021645021645,0.008658008658008658,0.0,0.015151515151515152,0.006493506493506494,0.0021645021645021645
0.0,0.002061855670103093,0.04742268041237113,0.01443298969072165,0.002061855670103093,0.002061855670103093,0.0,0.008247422680412371,0.0,0.004123711340206186
0.0031746031746031746,0.01904761904761905,0.012698412698412698,0.006349206349206349,0.0,0.022222222222222223,0.0,0.0,0.0031746031746031746,0.0
0.0,0.006309148264984227,0.00473186119873817,0.00473186119873817,0.0,0.006309148264984227,0.0015772870662460567,0.014195583596214511,0.0,0.0
0.0,0.02364066193853428,0.01182033096926714,0.009456264775413711,0.002364066193853428,0.002364066193853428,0.0,0.016548463356973995,0.0,0.0
0.0,0.031746031746031744,0.031746031746031744,0.01904761904761905,0.0,0.0,0.0,0.012698412698412698,0.0,0.012698412698412698
0.0,0.0039603960396039604,0.007920792079207921,0.0019801980198019802,0.0,0.0,0.0,0.0019801980198019802,0.0039603960396039604,0.011881188118811881
0.0012836970474967907,0.008985879332477536,0.007702182284980745,0.0012836970474967907,0.0012836970474967907,0.0038510911424903724,0.0,0.019255455712451863,0.0025673940949935813,0.005134788189987163
0.0,0.01038961038961039,0.005194805194805195,0.007792207792207792,0.0,0.0025974025974025974,0.0,0.015584415584415584,0.0,0.0
0.0,0.016166281755196306,0.004618937644341801,0.006928406466512702,0.0,0.0,0.0,0.009237875288683603,0.0023094688221709007,0.0023094688221709007
0.006309148264984227,0.033123028391167195,0.007886435331230283,0.0015772870662460567,0.012618296529968454,0.00946372239747634,0.0,0.015772870662460567,0.0,0.0031545741324921135
0.0,0.013888888888888888,0.03888888888888889,0.002777777777777778,0.0,0.005555555555555556,0.0,0.005555555555555556,0.011111111111111112,0.0
0.0,0.006622516556291391,0.006622516556291391,0.02207505518763797,0.0,0.052980132450331126,0.0,0.01545253863134658,0.0,0.002207505518763797
0.007462686567164179,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0
0.0,0.05089820359281437,0.008982035928143712,0.011976047904191617,0.0,0.0029940119760479044,0.0,0.014970059880239521,0.0029940119760479044,0.0
0.0,0.03508771929824561,0.001594896331738437,0.003189792663476874,0.003189792663476874,0.004784688995215311,0.0,0.014354066985645933,0.0,0.007974481658692184
0.0,0.02510460251046025,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0,0.0041841004184100415,0.0020920502092050207,0.006276150627615063
0.0,0.015151515151515152,0.021464646464646464,0.005050505050505051,0.0025252525252525255,0.0,0.0,0.010101010101010102,0.007575757575757576,0.006313131313131313
0.0,0.03508771929824561,0.005847953216374269,0.0029239766081871343,0.0,0.005847953216374269,0.0,0.0029239766081871343,0.0029239766081871343,0.0
0.0,0.005470459518599562,0.0,0.002188183807439825,0.002188183807439825,0.01312910284463895,0.0,0.006564551422319475,0.0,0.0010940919037199124
0.0,0.03592814371257485,0.0,0.0029940119760479044,0.0,0.008982035928143712,0.0,0.008982035928143712,0.0029940119760479044,0.0
0.0,0.03355704697986577,0.0,0.0,0.0,0.006711409395973154,0.0,0.02348993288590604,0.0,0.0
0.0022026431718061676,0.004405286343612335,0.013215859030837005,0.006607929515418502,0.00881057268722467,0.019823788546255508,0.0,0.00881057268722467,0.0022026431718061676,0.0022026431718061676
0.0,0.008695652173913044,0.04057971014492753,0.002898550724637681,0.002898550724637681,0.011594202898550725,0.0,0.017391304347826087,0.0,0.002898550724637681
0.0,0.04774535809018567,0.029177718832891247,0.013262599469496022,0.01856763925729443,0.005305039787798408,0.0,0.01856763925729443,0.0,0.002652519893899204
0.0,0.029304029304029304,0.003663003663003663,0.01098901098901099,0.0,0.003663003663003663,0.0,0.007326007326007326,0.0,0.0
0.0017605633802816902,0.02464788732394366,0.0035211267605633804,0.01232394366197183,0.0017605633802816902,0.0035211267605633804,0.0,0.00528169014084507,0.0,0.0
0.0,0.007075471698113208,0.0047169811320754715,0.0,0.0,0.009433962264150943,0.0,0.01179245283018868,0.0023584905660377358,0.02358490566037736
0.0,0.0013054830287206266,0.005221932114882507,0.018276762402088774,0.0013054830287206266,0.005221932114882507,0.0,0.0195822454308094,0.0013054830287206266,0.03524804177545692
0.0,0.02666666666666667,0.0038095238095238095,0.011428571428571429,0.0,0.0,0.0,0.0038095238095238095,0.0019047619047619048,0.0019047619047619048
0.0,0.026246719160104987,0.015748031496062992,0.0,0.0,0.049868766404199474,0.0,0.007874015748031496,0.0026246719160104987,0.026246719160104987
0.002717391304347826,0.029891304347826088,0.002717391304347826,0.002717391304347826,0.0,0.0,0.0,0.019021739130434784,0.005434782608695652,0.0
0.007194244604316547,0.01079136690647482,0.017985611510791366,0.0,0.0035971223021582736,0.0,0.0,0.0,0.007194244604316547,0.0035971223021582736
0.0029411764705882353,0.023529411764705882,0.011764705882352941,0.0058823529411764705,0.0,0.0,0.0029411764705882353,0.01764705882352941,0.0029411764705882353,0.0
0.0,0.019553072625698324,0.00558659217877095,0.002793296089385475,0.0,0.0,0.002793296089385475,0.04748603351955307,0.002793296089385475,0.002793296089385475
0.0,0.06526806526806526,0.013986013986013986,0.013986013986013986,0.0,0.002331002331002331,0.0,0.018648018648018648,0.0,0.011655011655011656
0.0,0.00303951367781155,0.0,0.00911854103343465,0.001519756838905775,0.001519756838905775,0.0,0.0182370820668693,0.0,0.0
0.0,0.011194029850746268,0.018656716417910446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.024,0.005333333333333333,0.042666666666666665,0.0,0.008,0.0,0.050666666666666665,0.008,0.0
0.0,0.03467153284671533,0.0036496350364963502,0.005474452554744526,0.0036496350364963502,0.016423357664233577,0.0,0.014598540145985401,0.0018248175182481751,0.0
0.0012468827930174563,0.03865336658354115,0.003740648379052369,0.004987531172069825,0.0,0.004987531172069825,0.0,0.00997506234413965,0.0,0.0
0.0,0.01282051282051282,0.0,0.009615384615384616,0.003205128205128205,0.0,0.0,0.016025641025641024,0.003205128205128205,0.016025641025641024
0.002403846153846154,0.02403846153846154,0.007211538461538462,0.007211538461538462,0.0,0.0,0.0,0.028846153846153848,0.0,0.004807692307692308
0.015463917525773196,0.01288659793814433,0.03350515463917526,0.005154639175257732,0.0,0.0,0.0,0.03608247422680412,0.002577319587628866,0.01288659793814433
0.004651162790697674,0.009302325581395349,0.01627906976744186,0.011627906976744186,0.0,0.018604651162790697,0.0,0.0069767441860465115,0.002325581395348837,0.0
0.0070052539404553416,0.010507880910683012,0.005253940455341506,0.0017513134851138354,0.0,0.005253940455341506,0.0,0.0595446584938704,0.0035026269702276708,0.0
0.0,0.003257328990228013,0.0,0.009771986970684038,0.0,0.003257328990228013,0.0,0.024429967426710098,0.0,0.008143322475570033
0.0011111111111111111,0.024444444444444446,0.0011111111111111111,0.0022222222222222222,0.0,0.0022222222222222222,0.0,0.005555555555555556,0.0,0.0
0.002857142857142857,0.025714285714285714,0.014285714285714285,0.008571428571428572,0.0,0.011428571428571429,0.0,0.0,0.0,0.0
0.0,0.029333333333333333,0.0026666666666666666,0.0026666666666666666,0.0,0.0026666666666666666,0.0,0.029333333333333333,0.0,0.0026666666666666666
0.0,0.011286681715575621,0.011286681715575621,0.029345372460496615,0.0,0.006772009029345372,0.0,0.011286681715575621,0.022573363431151242,0.0
0.0,0.0108499095840868,0.0018083182640144665,0.012658227848101266,0.0,0.0054249547920434,0.0,0.009041591320072333,0.0,0.0
0.0028011204481792717,0.014005602240896359,0.0056022408963585435,0.0,0.0,0.011204481792717087,0.0,0.008403361344537815,0.0,0.0
0.0,0.01026694045174538,0.01026694045174538,0.002053388090349076,0.0,0.03696098562628337,0.0,0.012320328542094456,0.0,0.004106776180698152
0.0033613445378151263,0.013445378151260505,0.0067226890756302525,0.008403361344537815,0.0033613445378151263,0.008403361344537815,0.0,0.013445378151260505,0.0,0.0016806722689075631
0.0,0.03134796238244514,0.018808777429467086,0.009404388714733543,0.0,0.006269592476489028,0.003134796238244514,0.009404388714733543,0.006269592476489028,0.006269592476489028
0.0014947683109118087,0.03587443946188341,0.0,0.004484304932735426,0.0,0.0014947683109118087,0.0,0.004484304932735426,0.0,0.005979073243647235
0.0045351473922902496,0.034013605442176874,0.018140589569160998,0.0,0.0022675736961451248,0.009070294784580499,0.0,0.015873015873015872,0.0022675736961451248,0.0
0.0,0.03747072599531616,0.00468384074941452,0.00468384074941452,0.0,0.0,0.0,0.02107728337236534,0.0,0.00234192037470726
0.0023148148148148147,0.009259259259259259,0.0,0.05324074074074074,0.0,0.0023148148148148147,0.0,0.02546296296296296,0.0,0.004629629629629629
0.0,0.006535947712418301,0.016339869281045753,0.06209150326797386,0.0,0.0,0.0,0.026143790849673203,0.0,0.0
0.0,0.030303030303030304,0.0021645021645021645,0.006493506493506494,0.0,0.0021645021645021645,0.0,0.017316017316017316,0.0,0.004329004329004329
0.0,0.010452961672473868,0.006968641114982578,0.017421602787456445,0.0,0.0,0.0,0.003484320557491289,0.003484320557491289,0.006968641114982578
0.0,0.006150061500615006,0.0012300123001230013,0.056580565805658053,0.0012300123001230013,0.017220172201722016,0.0,0.012300123001230012,0.0,0.0
0.0,0.012690355329949238,0.01015228426395939,0.030456852791878174,0.0025380710659898475,0.005076142131979695,0.005076142131979695,0.025380710659898477,0.0025380710659898475,0.005076142131979695
0.008281573498964804,0.024844720496894408,0.002070393374741201,0.008281573498964804,0.0,0.026915113871635612,0.0,0.004140786749482402,0.0,0.0
0.0,0.013432835820895522,0.023880597014925373,0.007462686567164179,0.0,0.0029850746268656717,0.0,0.03134328358208955,0.0014925373134328358,0.004477611940298508
0.001402524544179523,0.011220196353436185,0.037868162692847124,0.008415147265077139,0.0,0.011220196353436185,0.0,0.025245441795231416,0.0,0.0070126227208976155
0.0,0.021052631578947368,0.007017543859649123,0.0035087719298245615,0.0,0.0,0.0,0.010526315789473684,0.0035087719298245615,0.007017543859649123
0.0,0.004878048780487805,0.0,0.0024390243902439024,0.0,0.004878048780487805,0.0,0.02195121951219512,0.0,0.0
0.00819672131147541,0.015027322404371584,0.036885245901639344,0.00546448087431694,0.001366120218579235,0.020491803278688523,0.001366120218579235,0.023224043715846996,0.00273224043715847,0.006830601092896175
0.003134796238244514,0.025078369905956112,0.006269592476489028,0.003134796238244514,0.0,0.01567398119122257,0.0,0.018808777429467086,0.0,0.07523510971786834
0.0035335689045936395,0.024734982332155476,0.0035335689045936395,0.0,0.0035335689045936395,0.0,0.0,0.014134275618374558,0.0,0.0
0.01126126126126126,0.009009009009009009,0.02702702702702703,0.006756756756756757,0.0,0.0045045045045045045,0.0,0.02927927927927928,0.0045045045045045045,0.0022522522522522522
0.0,0.022675736961451247,0.0022675736961451248,0.0045351473922902496,0.0,0.0,0.0,0.024943310657596373,0.0,0.0
0.0019011406844106464,0.02091254752851711,0.03802281368821293,0.0019011406844106464,0.0,0.009505703422053232,0.0,0.024714828897338403,0.0,0.009505703422053232
0.003003003003003003,0.021021021021021023,0.009009009009009009,0.012012012012012012,0.015015015015015015,0.003003003003003003,0.0,0.024024024024024024,0.0,0.0
0.0,0.024691358024691357,0.0,0.007054673721340388,0.007054673721340388,0.04056437389770723,0.0,0.005291005291005291,0.0,0.001763668430335097
0.0,0.028481012658227847,0.0031645569620253164,0.00949367088607595,0.0031645569620253164,0.0,0.0,0.03481012658227848,0.0031645569620253164,0.0031645569620253164
0.0,0.014705882352941176,0.0,0.020588235294117647,0.0,0.0,0.0,0.008823529411764706,0.01764705882352941,0.008823529411764706
0.002577319587628866,0.005154639175257732,0.02577319587628866,0.010309278350515464,0.0,0.0,0.0,0.05670103092783505,0.005154639175257732,0.0
0.0014992503748125937,0.02848575712143928,0.031484257871064465,0.004497751124437781,0.0,0.0,0.0,0.022488755622188907,0.0029985007496251873,0.0
0.0,0.010238907849829351,0.010238907849829351,0.03754266211604096,0.0,0.0,0.0,0.034129692832764506,0.0,0.006825938566552901
0.006756756756756757,0.02027027027027027,0.07432432432432433,0.0,0.0,0.016891891891891893,0.0,0.0033783783783783786,0.0,0.0
0.003937007874015748,0.02952755905511811,0.001968503937007874,0.017716535433070866,0.0,0.0,0.0,0.06692913385826772,0.005905511811023622,0.00984251968503937
0.0,0.0024271844660194173,0.0024271844660194173,0.014563106796116505,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0
0.0,0.005434782608695652,0.0,0.029891304347826088,0.0,0.0,0.0,0.010869565217391304,0.0,0.0
0.0,0.004395604395604396,0.0,0.004395604395604396,0.0,0.0,0.0,0.013186813186813187,0.015384615384615385,0.0
0.0,0.008403361344537815,0.004201680672268907,0.01050420168067227,0.0,0.0,0.0,0.012605042016806723,0.0021008403361344537,0.012605042016806723
0.0,0.04925053533190578,0.0021413276231263384,0.0,0.0,0.023554603854389723,0.0,0.017130620985010708,0.0,0.0
0.0,0.046153846153846156,0.03076923076923077,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.007692307692307693,0.015384615384615385,0.0
0.0,0.04437869822485207,0.0,0.0029585798816568047,0.0,0.0029585798816568047,0.0,0.020710059171597635,0.0029585798816568047,0.0029585798816568047
0.0017035775127768314,0.0034071550255536627,0.0017035775127768314,0.0068143100511073255,0.0,0.0017035775127768314,0.0,0.005110732538330494,0.0,0.0017035775127768314
0.003389830508474576,0.0576271186440678,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.013559322033898305
0.0024813895781637717,0.01488833746898263,0.017369727047146403,0.007444168734491315,0.0,0.0,0.0,0.017369727047146403,0.0,0.0
0.0,0.01366742596810934,0.00683371298405467,0.0,0.0,0.01366742596810934,0.0,0.015945330296127564,0.0,0.01366742596810934
0.01634877384196185,0.02997275204359673,0.005449591280653951,0.0027247956403269754,0.0,0.02997275204359673,0.0,0.01634877384196185,0.0,0.0027247956403269754
0.0045871559633027525,0.011467889908256881,0.0022935779816513763,0.0045871559633027525,0.0022935779816513763,0.011467889908256881,0.0,0.027522935779816515,0.0,0.0045871559633027525
0.0,0.0075046904315197,0.00375234521575985,0.001876172607879925,0.0,0.009380863039399626,0.0,0.028142589118198873,0.0,0.001876172607879925
0.0,0.003401360544217687,0.030612244897959183,0.006802721088435374,0.0,0.02040816326530612,0.0,0.003401360544217687,0.0,0.003401360544217687
0.0,0.006622516556291391,0.0,0.0,0.0033112582781456954,0.019867549668874173,0.0,0.006622516556291391,0.0,0.0
0.0,0.041666666666666664,0.0,0.0078125,0.0,0.0,0.0,0.0026041666666666665,0.0026041666666666665,0.005208333333333333
0.0,0.020689655172413793,0.009195402298850575,0.006896551724137931,0.0022988505747126436,0.006896551724137931,0.0,0.027586206896551724,0.0,0.0
0.0,0.010683760683760684,0.004273504273504274,0.002136752136752137,0.010683760683760684,0.004273504273504274,0.0,0.021367521367521368,0.002136752136752137,0.01282051282051282
0.002688172043010753,0.03763440860215054,0.016129032258064516,0.008064516129032258,0.0,0.002688172043010753,0.0,0.024193548387096774,0.0,0.016129032258064516
0.0,0.03489771359807461,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.02045728038507822,0.0,0.019253910950661854,0.007220216606498195,0.006016847172081829
0.0017421602787456446,0.005226480836236934,0.006968641114982578,0.003484320557491289,0.0017421602787456446,0.003484320557491289,0.0,0.0,0.0,0.0017421602787456446
0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.007142857142857143,0.0035714285714285713,0.0,0.014285714285714285,0.0,0.010714285714285714
0.0,0.0029585798816568047,0.0,0.01775147928994083,0.0,0.0,0.0,0.011834319526627219,0.0,0.0029585798816568047
0.0,0.028,0.004,0.002,0.002,0.016,0.0,0.006,0.0,0.0
0.02030456852791878,0.015228426395939087,0.025380710659898477,0.01015228426395939,0.0025380710659898475,0.007614213197969543,0.0,0.030456852791878174,0.0,0.06852791878172589
0.0,0.02237136465324385,0.015659955257270694,0.0044742729306487695,0.0,0.006711409395973154,0.0,0.011185682326621925,0.0,0.0
0.002061855670103093,0.016494845360824743,0.012371134020618556,0.020618556701030927,0.0,0.004123711340206186,0.004123711340206186,0.03505154639175258,0.004123711340206186,0.008247422680412371
0.009685230024213076,0.048426150121065374,0.0,0.009685230024213076,0.002421307506053269,0.01937046004842615,0.0,0.007263922518159807,0.0,0.01937046004842615
0.004123711340206186,0.010309278350515464,0.008247422680412371,0.004123711340206186,0.0,0.002061855670103093,0.002061855670103093,0.05979381443298969,0.008247422680412371,0.002061855670103093
0.001564945226917058,0.014084507042253521,0.009389671361502348,0.0,0.012519561815336464,0.012519561815336464,0.001564945226917058,0.006259780907668232,0.0,0.006259780907668232
0.0,0.015625,0.004464285714285714,0.0,0.0,0.006696428571428571,0.0,0.008928571428571428,0.004464285714285714,0.0
0.0017211703958691911,0.060240963855421686,0.0189328743545611,0.0068846815834767644,0.0017211703958691911,0.025817555938037865,0.0,0.0051635111876075735,0.0,0.0
0.002840909090909091,0.014204545454545454,0.0,0.0,0.005681818181818182,0.0,0.0,0.022727272727272728,0.002840909090909091,0.0
0.0,0.02967359050445104,0.02967359050445104,0.0,0.0,0.005934718100890208,0.0,0.008902077151335312,0.002967359050445104,0.0
0.0,0.01764705882352941,0.0,0.0058823529411764705,0.0,0.014705882352941176,0.0,0.0029411764705882353,0.008823529411764706,0.0
0.0,0.007575757575757576,0.010101010101010102,0.005050505050505051,0.0,0.0025252525252525255,0.0,0.005050505050505051,0.017676767676767676,0.007575757575757576
0.0,0.017964071856287425,0.0029940119760479044,0.0,0.0,0.0,0.0,0.011976047904191617,0.0029940119760479044,0.08982035928143713
0.002331002331002331,0.04895104895104895,0.011655011655011656,0.002331002331002331,0.0,0.013986013986013986,0.0,0.023310023310023312,0.004662004662004662,0.0
0.0,0.006993006993006993,0.0,0.1282051282051282,0.0,0.004662004662004662,0.0,0.004662004662004662,0.006993006993006993,0.0
0.0,0.025974025974025976,0.02077922077922078,0.0025974025974025974,0.0,0.0,0.0,0.02857142857142857,0.0,0.0
0.0015060240963855422,0.004518072289156626,0.0015060240963855422,0.022590361445783132,0.006024096385542169,0.01355421686746988,0.0,0.007530120481927711,0.0,0.004518072289156626
0.0,0.02165605095541401,0.007643312101910828,0.014012738853503185,0.0012738853503184713,0.011464968152866241,0.0,0.005095541401273885,0.0025477707006369425,0.0012738853503184713
0.0022935779816513763,0.013761467889908258,0.016055045871559634,0.0022935779816513763,0.009174311926605505,0.0,0.0,0.013761467889908258,0.0045871559633027525,0.0022935779816513763
0.0,0.0061823802163833074,0.00463678516228748,0.023183925811437404,0.0,0.0015455950540958269,0.0,0.0061823802163833074,0.0,0.0
0.009779951100244499,0.009779951100244499,0.004889975550122249,0.0024449877750611247,0.004889975550122249,0.0,0.0,0.02689486552567237,0.0024449877750611247,0.0
0.005714285714285714,0.02857142857142857,0.002857142857142857,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.002857142857142857
0.0,0.015463917525773196,0.0,0.07731958762886598,0.0,0.01288659793814433,0.0,0.005154639175257732,0.0,0.002577319587628866
0.0,0.0034071550255536627,0.0017035775127768314,0.0017035775127768314,0.0,0.0,0.0,0.005110732538330494,0.0,0.0017035775127768314
0.005952380952380952,0.041666666666666664,0.002976190476190476,0.005952380952380952,0.0,0.005952380952380952,0.0,0.011904761904761904,0.008928571428571428,0.017857142857142856
0.001607717041800643,0.017684887459807074,0.0,0.003215434083601286,0.001607717041800643,0.001607717041800643,0.0,0.006430868167202572,0.0,0.0
0.0,0.02531645569620253,0.002109704641350211,0.008438818565400843,0.0,0.0,0.0,0.016877637130801686,0.002109704641350211,0.002109704641350211
0.0,0.047619047619047616,0.0056022408963585435,0.0196078431372549,0.0,0.0056022408963585435,0.0,0.0028011204481792717,0.0,0.014005602240896359
0.002325581395348837,0.004651162790697674,0.004651162790697674,0.011627906976744186,0.004651162790697674,0.002325581395348837,0.002325581395348837,0.011627906976744186,0.009302325581395349,0.020930232558139535
0.0,0.004098360655737705,0.00819672131147541,0.004098360655737705,0.0,0.006147540983606557,0.0,0.00819672131147541,0.004098360655737705,0.0020491803278688526
0.0021691973969631237,0.05422993492407809,0.015184381778741865,0.0021691973969631237,0.008676789587852495,0.004338394793926247,0.0,0.0368763557483731,0.0021691973969631237,0.02386117136659436
0.015065913370998116,0.018832391713747645,0.013182674199623353,0.0018832391713747645,0.0,0.0018832391713747645,0.0,0.054613935969868174,0.0,0.0018832391713747645
0.0,0.007075471698113208,0.007075471698113208,0.01650943396226415,0.0023584905660377358,0.0,0.0,0.030660377358490566,0.007075471698113208,0.0
0.001321003963011889,0.005284015852047556,0.002642007926023778,0.010568031704095112,0.0,0.0,0.001321003963011889,0.010568031704095112,0.001321003963011889,0.001321003963011889
0.0018281535648994515,0.012797074954296161,0.0,0.0,0.0,0.005484460694698354,0.0,0.02010968921389397,0.0,0.0018281535648994515
0.0,0.01174496644295302,0.003355704697986577,0.0050335570469798654,0.0016778523489932886,0.006711409395973154,0.0,0.003355704697986577,0.0,0.0016778523489932886
0.0,0.01048951048951049,0.038461538461538464,0.0034965034965034965,0.0,0.0,0.0,0.04195804195804196,0.0034965034965034965,0.0034965034965034965
0.0,0.007874015748031496,0.007874015748031496,0.023622047244094488,0.0,0.0,0.0,0.005249343832020997,0.0026246719160104987,0.0
0.00234192037470726,0.03278688524590164,0.01639344262295082,0.00234192037470726,0.0,0.00702576112412178,0.00234192037470726,0.01873536299765808,0.00234192037470726,0.00468384074941452
0.00424929178470255,0.056657223796033995,0.009915014164305949,0.0028328611898017,0.0,0.018413597733711047,0.0,0.012747875354107648,0.00141643059490085,0.0056657223796034
0.0,0.011644832605531296,0.001455604075691412,0.001455604075691412,0.0,0.01455604075691412,0.0,0.018922852983988356,0.002911208151382824,0.001455604075691412
0.0,0.018148820326678767,0.009074410163339383,0.02722323049001815,0.0054446460980036296,0.003629764065335753,0.0,0.030852994555353903,0.0018148820326678765,0.010889292196007259
